Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Slope,approaching_slow,approaching_moderate,approaching_fast,decelerating,hard_deceleration,close_to_leader,intersection_type_DEFAULTVEHTYPE,intersection_slope,intersection_likelihood
0.1405,20,4.04,1165.23,5.47,36260898500.0,19,10.92,1.24,-6.83,0,1,0,0,1,1,1,True,0,1.0
0.1405,21,1016.37,45.63,13.94,336260898570.0,17,12.97,47.56,-4.9,0,1,0,0,1,1,0,True,0,0.8
0.1405,22,471.71,656.14,11.97,336260898550.0,13,15.48,131.72,-6.83,0,1,0,0,1,1,0,True,0,0.8
0.1405,23,1034.2,22.92,9.01,336260898570.0,21,13.94,23.89,-5.03,0,1,0,0,1,1,0,True,0,0.8
0.1405,24,0.69,1172.48,12.59,36260898500.0,20,5.47,2.98,6.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1405,25,1043.31,8.38,3.67,336260898570.0,23,9.01,12.21,-5.8,0,1,0,0,1,1,1,True,0,1.0
0.1405,3,298.74,880.08,15.0,336260898500.0,6,14.48,43.32,-4.58,0,1,0,0,1,1,0,True,0,0.8
0.1405,5,910.86,169.32,11.53,336260898570.0,4,13.2,71.34,-6.2,0,1,0,0,1,1,0,True,0,0.8
0.1405,6,269.85,918.76,14.48,336260898500.0,-1,-1.0,-1.0,-6.85,0,1,0,0,1,1,1,True,0,1.0
0.1405,7,142.04,1008.69,12.28,36260898500.0,2,13.99,84.56,5.79,0,1,0,0,0,0,0,True,0,0.4
0.1405,8,923.39,154.26,11.6,336260898570.0,5,11.53,14.59,-7.1,0,1,0,0,1,1,1,True,0,1.0
0.1405,9,111.2,1027.13,11.84,36260898500.0,7,12.28,31.09,8.32,0,1,0,0,0,0,0,True,0,0.4
0.1405,0,255.38,929.2,14.63,36260898500.0,-1,-1.0,-1.0,-4.64,0,1,0,0,1,1,1,True,0,1.0
0.141,1,846.02,244.32,12.94,336260898570.0,-1,-1.0,-1.0,-4.97,0,1,0,0,1,1,1,True,0,1.0
0.141,10,96.64,1039.51,12.05,36260898500.0,9,11.81,15.3,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,11,935.87,138.8,12.09,336260898570.0,8,11.63,16.03,5.42,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,12,428.42,700.25,6.29,36260898520.0,-1,-1.0,-1.0,4.55,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,13,377.53,757.23,15.57,336260898510.0,3,14.99,142.87,4.88,0,1,0,0,0,0,0,True,0,0.4
0.141,14,76.89,1058.5,13.75,36260898500.0,10,12.05,22.44,-5.75,0,1,0,0,1,1,0,True,0,0.8
0.141,15,49.75,1090.3,12.79,36260898500.0,14,13.75,36.81,5.35,0,1,0,0,0,0,0,True,0,0.4
0.141,16,466.89,719.0,3.27,3627040110.0,-1,-1.0,-1.0,5.31,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,17,981.37,86.57,13.0,336260898570.0,11,12.09,64.27,-7.31,0,1,0,0,1,1,0,True,0,0.8
0.141,18,31.39,1115.68,12.92,36260898500.0,15,12.79,26.33,5.42,0,1,0,0,0,0,0,True,0,0.4
0.141,19,14.14,1144.19,11.09,36260898500.0,18,12.92,2.37,-6.68,0,1,0,0,1,1,1,True,0,1.0
0.141,2,219.53,961.64,14.02,36260898500.0,0,14.63,43.38,8.32,0,1,0,0,0,0,0,True,0,0.4
0.141,20,4.28,1164.72,5.72,36260898500.0,19,11.09,17.78,-6.45,0,1,0,0,1,1,1,True,0,1.0
0.141,21,1015.49,46.72,13.99,336260898570.0,17,13.0,47.46,-5.5,0,1,0,0,1,1,0,True,0,0.8
0.141,22,470.92,657.08,12.19,336260898550.0,13,15.57,132.05,5.2,0,1,0,0,0,0,0,True,0,0.4
0.141,23,1033.67,23.67,9.25,336260898570.0,21,13.99,24.36,-5.38,0,1,0,0,1,1,0,True,0,0.8
0.141,24,0.7,1172.46,0.26,36260898500.0,20,5.72,3.53,4.6,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,25,1043.14,8.72,3.82,336260898570.0,23,9.25,12.75,5.48,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,3,297.89,881.32,14.99,336260898500.0,6,14.41,43.26,5.17,0,1,0,0,0,0,0,True,0,0.4
0.141,5,910.1,170.18,11.52,336260898570.0,4,13.16,71.5,-6.08,0,1,0,0,1,1,0,True,0,0.8
0.141,6,268.87,919.81,14.41,336260898500.0,-1,-1.0,-1.0,-5.73,0,1,0,0,1,1,1,True,0,1.0
0.141,7,143.14,1008.15,12.22,36260898500.0,2,14.02,84.73,-4.56,0,1,0,0,1,1,0,True,0,0.8
0.141,8,922.66,155.17,11.63,336260898570.0,5,11.52,14.58,8.32,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.141,9,112.13,1026.4,11.81,36260898500.0,7,12.22,31.13,8.32,0,1,0,0,0,0,0,True,0,0.4
0.141,0,256.43,928.19,14.61,36260898500.0,-1,-1.0,-1.0,8.15,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14150000000000001,1,845.16,245.28,12.91,336260898570.0,-1,-1.0,-1.0,-5.36,0,1,0,0,1,1,1,True,0,1.0
0.14150000000000001,10,97.56,1038.72,12.07,36260898500.0,9,11.84,15.27,-6.2,0,1,0,0,1,1,1,True,0,1.0
0.14150000000000001,11,935.11,139.75,12.14,336260898570.0,8,11.64,15.98,4.54,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14150000000000001,12,428.83,699.83,5.84,36260898520.0,-1,-1.0,-1.0,4.55,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14150000000000001,13,376.4,758.31,15.58,336260898510.0,3,15.02,142.81,5.17,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,14,77.79,1057.47,13.71,36260898500.0,10,12.07,22.28,5.4,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,15,50.52,1089.27,12.84,36260898500.0,14,13.71,36.9,-5.47,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,16,466.67,719.27,3.49,3627040110.0,-1,-1.0,-1.0,-5.22,0,1,0,0,1,1,1,True,0,1.0
0.14150000000000001,17,980.5,87.54,12.99,336260898570.0,11,12.14,64.19,6.11,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,18,32.11,1114.61,12.89,36260898500.0,15,12.84,26.32,5.3,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,19,14.68,1143.19,11.33,36260898500.0,18,12.89,28.52,-6.45,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,2,220.66,960.83,13.91,36260898500.0,0,14.61,43.45,-5.03,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,20,4.52,1164.18,5.88,36260898500.0,19,11.33,18.32,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.14150000000000001,21,1014.59,47.79,13.96,336260898570.0,17,12.99,47.36,-6.25,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,22,470.13,658.02,12.35,336260898550.0,13,15.58,132.38,4.67,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,23,1033.12,24.44,9.46,336260898570.0,21,13.96,24.81,-5.15,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,24,0.72,1172.41,0.51,36260898500.0,20,5.88,4.06,-6.45,0,1,0,0,1,1,1,True,0,1.0
0.14150000000000001,25,1042.96,9.07,3.98,336260898570.0,23,9.46,13.3,5.65,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14150000000000001,3,297.05,882.56,15.02,336260898500.0,6,14.51,43.21,-6.36,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,5,909.33,171.04,11.52,336260898570.0,4,13.18,71.67,-5.04,0,1,0,0,1,1,0,True,0,0.8
0.14150000000000001,6,267.88,920.88,14.51,336260898500.0,-1,-1.0,-1.0,5.01,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14150000000000001,7,144.23,1007.62,12.18,36260898500.0,2,13.91,84.91,5.42,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,8,921.93,156.07,11.64,336260898570.0,5,11.52,14.57,5.09,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14150000000000001,9,113.06,1025.66,11.84,36260898500.0,7,12.18,31.16,5.26,0,1,0,0,0,0,0,True,0,0.4
0.14150000000000001,0,257.5,927.18,14.63,36260898500.0,-1,-1.0,-1.0,5.23,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,1,844.29,246.25,13.01,336260898570.0,-1,-1.0,-1.0,-5.04,0,1,0,0,1,1,1,True,0,1.0
0.142,10,98.46,1037.93,12.01,36260898500.0,9,11.85,15.26,4.6,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,11,934.35,140.69,12.11,336260898570.0,8,11.61,15.93,5.33,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,12,429.21,699.45,5.42,36260898520.0,-1,-1.0,-1.0,5.24,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,13,375.28,759.39,15.58,336260898510.0,3,14.94,142.75,-6.08,0,1,0,0,1,1,0,True,0,0.8
0.142,14,78.69,1056.44,13.69,36260898500.0,10,12.01,22.11,-6.21,0,1,0,0,1,1,0,True,0,0.8
0.142,15,51.34,1088.29,12.82,36260898500.0,14,13.69,36.98,8.15,0,1,0,0,0,0,0,True,0,0.4
0.142,16,466.44,719.56,3.7,3627040110.0,-1,-1.0,-1.0,-5.07,0,1,0,0,1,1,1,True,0,1.0
0.142,17,979.63,88.5,12.98,336260898570.0,11,12.11,64.1,4.69,0,1,0,0,0,0,0,True,0,0.4
0.142,18,32.86,1113.55,12.95,36260898500.0,15,12.82,26.31,5.6,0,1,0,0,0,0,0,True,0,0.4
0.142,19,15.22,1142.17,11.57,36260898500.0,18,12.95,1.66,-5.36,0,1,0,0,1,1,1,True,0,1.0
0.142,2,221.8,960.03,13.94,36260898500.0,0,14.63,43.52,-4.97,0,1,0,0,1,1,0,True,0,0.8
0.142,20,4.78,1163.63,6.06,36260898500.0,19,11.57,18.87,-6.87,0,1,0,0,1,1,1,True,0,1.0
0.142,21,1013.68,48.85,14.02,336260898570.0,17,12.98,47.26,5.6,0,1,0,0,0,0,0,True,0,0.4
0.142,22,469.32,658.97,12.49,336260898550.0,13,15.58,132.69,-5.38,0,1,0,0,1,1,0,True,0,0.8
0.142,23,1032.55,25.23,9.72,336260898570.0,21,14.02,25.24,7.57,0,1,0,0,0,0,0,True,0,0.4
0.142,24,0.75,1172.34,0.75,36260898500.0,20,6.06,4.6,-6.4,0,1,0,0,1,1,1,True,0,1.0
0.142,25,1042.78,9.44,4.14,336260898570.0,23,9.72,13.86,-4.53,0,1,0,0,1,1,1,True,0,1.0
0.142,3,296.2,883.79,14.94,336260898500.0,6,14.5,43.17,-4.85,0,1,0,0,1,1,0,True,0,0.8
0.142,5,908.57,171.9,11.47,336260898570.0,4,13.17,71.84,5.48,0,1,0,0,0,0,0,True,0,0.4
0.142,6,266.89,921.94,14.5,336260898500.0,-1,-1.0,-1.0,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,7,145.33,1007.08,12.21,36260898500.0,2,13.94,85.08,-5.29,0,1,0,0,1,1,0,True,0,0.8
0.142,8,921.2,156.98,11.61,336260898570.0,5,11.47,14.56,5.3,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,9,113.98,1024.92,11.85,36260898500.0,7,12.21,1.2,6.11,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.142,0,258.56,926.17,14.66,36260898500.0,-1,-1.0,-1.0,5.23,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1425,1,843.43,247.22,12.99,336260898570.0,-1,-1.0,-1.0,5.24,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1425,10,99.37,1037.15,12.04,36260898500.0,9,11.83,15.24,5.24,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1425,11,933.59,141.62,12.01,336260898570.0,8,11.62,15.89,-4.95,0,1,0,0,1,1,1,True,0,1.0
0.1425,12,429.56,699.1,4.97,36260898520.0,-1,-1.0,-1.0,4.55,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1425,13,374.23,760.52,15.49,336260898500.0,3,14.91,142.69,-5.82,0,1,0,0,1,1,0,True,0,0.8
0.1425,14,79.6,1055.41,13.73,36260898500.0,10,12.04,21.94,5.45,0,1,0,0,0,0,0,True,0,0.4
0.1425,15,52.17,1087.31,12.84,36260898500.0,14,13.73,37.07,7.16,0,1,0,0,0,0,0,True,0,0.4
0.1425,16,466.2,719.86,3.86,3627040110.0,-1,-1.0,-1.0,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.1425,17,978.76,89.46,12.97,336260898570.0,11,12.01,64.0,-5.12,0,1,0,0,1,1,0,True,0,0.8
0.1425,18,33.61,1112.5,12.97,36260898500.0,15,12.84,26.3,5.18,0,1,0,0,0,0,0,True,0,0.4
0.1425,19,15.78,1141.13,11.8,36260898500.0,18,12.97,28.78,5.35,0,1,0,0,0,0,0,True,0,0.4
0.1425,2,222.93,959.2,14.02,36260898500.0,0,14.66,43.59,4.82,0,1,0,0,0,0,0,True,0,0.4
0.1425,20,5.04,1163.06,6.26,36260898500.0,19,11.8,19.43,-6.98,0,1,0,0,1,1,1,True,0,1.0
0.1425,21,1012.77,49.92,13.96,336260898570.0,17,12.97,47.16,-5.62,0,1,0,0,1,1,0,True,0,0.8
0.1425,22,468.5,659.95,12.75,336260898550.0,13,15.49,132.96,4.6,0,1,0,0,0,0,0,True,0,0.4
0.1425,23,1031.98,26.03,9.86,336260898570.0,21,13.96,25.65,5.4,0,1,0,0,0,0,0,True,0,0.4
0.1425,24,0.79,1172.25,1.0,36260898500.0,20,6.26,5.12,-7.56,0,1,0,0,1,1,1,True,0,1.0
0.1425,25,1042.58,9.83,4.36,336260898570.0,23,9.86,14.41,-5.22,0,1,0,0,1,1,1,True,0,1.0
0.1425,3,295.36,885.02,14.91,336260898500.0,6,14.4,43.11,-5.29,0,1,0,0,1,1,0,True,0,0.8
0.1425,5,907.81,172.77,11.51,336260898570.0,4,13.21,72.01,-5.41,0,1,0,0,1,1,0,True,0,0.8
0.1425,6,265.91,922.99,14.4,336260898500.0,-1,-1.0,-1.0,5.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1425,7,146.43,1006.54,12.28,36260898500.0,2,14.02,85.26,-4.68,0,1,0,0,1,1,0,True,0,0.8
0.1425,8,920.47,157.88,11.62,336260898570.0,5,11.51,14.55,5.09,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1425,9,114.91,1024.19,11.83,36260898500.0,7,12.28,31.24,8.15,0,1,0,0,0,0,0,True,0,0.4
0.1425,0,259.57,925.11,14.66,36260898500.0,-1,-1.0,-1.0,-5.78,0,1,0,0,1,1,1,True,0,1.0
0.14300000000000002,1,842.57,248.19,12.91,336260898570.0,-1,-1.0,-1.0,-6.74,0,1,0,0,1,1,1,True,0,1.0
0.14300000000000002,10,100.28,1036.36,11.98,36260898500.0,9,11.79,15.22,5.57,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14300000000000002,11,932.84,142.56,12.0,336260898570.0,8,11.61,15.86,5.19,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14300000000000002,12,429.88,698.78,4.52,36260898520.0,-1,-1.0,-1.0,4.55,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14300000000000002,13,373.27,761.73,15.52,336260898500.0,3,14.97,142.64,-5.22,0,1,0,0,1,1,0,True,0,0.8
0.14300000000000002,14,80.5,1054.38,13.66,36260898500.0,10,11.98,21.77,-5.73,0,1,0,0,1,1,0,True,0,0.8
0.14300000000000002,15,52.99,1086.33,12.78,36260898500.0,14,13.66,37.16,-4.56,0,1,0,0,1,1,0,True,0,0.8
0.14300000000000002,16,465.95,720.18,4.08,3627040110.0,-1,-1.0,-1.0,5.24,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14300000000000002,17,977.89,90.44,13.07,336260898570.0,11,12.0,63.9,99.0,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,18,34.37,1111.45,12.95,36260898500.0,15,12.78,26.28,5.19,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,19,16.34,1140.08,11.95,36260898500.0,18,12.95,28.88,4.52,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,2,223.97,958.27,13.96,36260898500.0,0,14.66,43.66,4.66,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,20,5.31,1162.48,6.4,36260898500.0,19,11.95,19.98,-5.38,0,1,0,0,1,1,1,True,0,1.0
0.14300000000000002,21,1011.86,50.98,14.02,336260898570.0,17,13.07,47.07,5.6,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,22,467.67,660.94,12.92,336260898550.0,13,15.52,133.22,4.66,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,23,1031.39,26.85,10.09,336260898570.0,21,14.02,26.04,4.69,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,24,0.85,1172.14,1.24,36260898500.0,20,6.4,5.64,-6.43,0,1,0,0,1,1,1,True,0,1.0
0.14300000000000002,25,1042.38,10.24,4.58,336260898570.0,23,10.09,14.96,5.23,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14300000000000002,3,294.52,886.26,14.97,336260898500.0,6,14.48,43.07,5.6,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,5,907.05,173.63,11.52,336260898570.0,4,13.22,72.18,5.02,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,6,264.93,924.05,14.48,336260898500.0,-1,-1.0,-1.0,4.86,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14300000000000002,7,147.53,1006.0,12.25,36260898500.0,2,13.96,85.43,5.33,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,8,919.74,158.78,11.61,336260898570.0,5,11.52,14.54,-5.78,0,1,0,0,1,1,1,True,0,1.0
0.14300000000000002,9,115.83,1023.45,11.79,36260898500.0,7,12.25,31.29,5.48,0,1,0,0,0,0,0,True,0,0.4
0.14300000000000002,0,260.56,924.04,14.65,36260898500.0,-1,-1.0,-1.0,-6.2,0,1,0,0,1,1,1,True,0,1.0
0.1435,1,841.71,249.15,12.91,336260898570.0,-1,-1.0,-1.0,5.02,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1435,10,101.18,1035.58,11.92,36260898500.0,9,11.89,15.21,-5.62,0,1,0,0,1,1,1,True,0,1.0
0.1435,11,932.08,143.5,12.07,336260898570.0,8,11.58,15.81,-6.78,0,1,0,0,1,1,1,True,0,1.0
0.1435,12,430.17,698.49,4.07,36260898520.0,-1,-1.0,-1.0,4.55,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1435,13,372.3,762.95,15.53,336260898500.0,3,14.98,142.58,-5.15,0,1,0,0,1,1,0,True,0,0.8
0.1435,14,81.4,1053.35,13.71,36260898500.0,10,11.92,21.59,5.49,0,1,0,0,0,0,0,True,0,0.4
0.1435,15,53.81,1085.34,12.83,36260898500.0,14,13.71,37.25,-5.5,0,1,0,0,1,1,0,True,0,0.8
0.1435,16,465.68,720.52,4.33,3627040110.0,-1,-1.0,-1.0,6.44,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1435,17,977.02,91.4,12.98,336260898570.0,11,12.07,63.81,4.86,0,1,0,0,0,0,0,True,0,0.4
0.1435,18,35.12,1110.4,12.9,36260898500.0,15,12.83,26.27,5.55,0,1,0,0,0,0,0,True,0,0.4
0.1435,19,16.91,1139.01,12.15,36260898500.0,18,12.9,28.95,-4.93,0,1,0,0,1,1,0,True,0,0.8
0.1435,2,225.01,957.34,13.99,36260898500.0,0,14.65,43.72,-5.27,0,1,0,0,1,1,0,True,0,0.8
0.1435,20,5.58,1161.88,6.59,36260898500.0,19,12.15,1.54,-6.89,0,1,0,0,1,1,1,True,0,1.0
0.1435,21,1010.96,52.05,13.95,336260898570.0,17,12.98,46.97,-4.97,0,1,0,0,1,1,0,True,0,0.8
0.1435,22,466.82,661.92,13.12,336260898540.0,13,15.53,133.46,-6.98,0,1,0,0,1,1,0,True,0,0.8
0.1435,23,1030.75,27.67,10.32,336260898570.0,21,13.95,26.41,5.32,0,1,0,0,0,0,0,True,0,0.4
0.1435,24,0.91,1172.0,1.49,36260898500.0,20,6.59,6.15,4.91,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1435,25,1042.17,10.67,4.76,336260898570.0,23,10.32,15.52,-6.83,0,1,0,0,1,1,1,True,0,1.0
0.1435,3,293.67,887.5,14.98,336260898500.0,6,14.47,43.01,6.13,0,1,0,0,0,0,0,True,0,0.4
0.1435,5,906.29,174.49,11.51,336260898570.0,4,13.11,72.34,5.05,0,1,0,0,0,0,0,True,0,0.4
0.1435,6,263.94,925.11,14.47,336260898500.0,-1,-1.0,-1.0,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1435,7,148.63,1005.46,12.23,36260898500.0,2,13.99,85.6,5.17,0,1,0,0,0,0,0,True,0,0.4
0.1435,8,919.01,159.68,11.58,336260898570.0,5,11.51,14.53,8.32,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1435,9,116.78,1022.74,11.89,36260898500.0,7,12.23,31.32,-4.9,0,1,0,0,1,1,0,True,0,0.8
0.1435,0,261.56,922.97,14.62,36260898500.0,-1,-1.0,-1.0,-6.25,0,1,0,0,1,1,1,True,0,1.0
0.14400000000000002,1,840.85,250.12,12.93,336260898570.0,-1,-1.0,-1.0,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14400000000000002,10,102.09,1034.8,11.99,36260898500.0,9,11.84,1.2,4.72,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14400000000000002,11,931.33,144.43,12.03,336260898570.0,8,11.64,15.77,-4.57,0,1,0,0,1,1,1,True,0,1.0
0.14400000000000002,12,430.54,698.42,3.74,10180010349780.0,-1,-1.0,-1.0,5.3,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14400000000000002,13,371.34,764.17,15.57,336260898500.0,3,15.01,142.52,-5.38,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,14,82.37,1052.39,13.68,36260898500.0,10,11.99,21.43,-6.25,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,15,54.64,1084.36,12.83,36260898500.0,14,13.68,37.33,4.69,0,1,0,0,0,0,0,True,0,0.4
0.14400000000000002,16,465.39,720.87,4.54,3627040110.0,-1,-1.0,-1.0,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14400000000000002,17,976.15,92.37,13.04,336260898570.0,11,12.03,63.71,-6.61,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,18,35.87,1109.35,12.9,36260898500.0,15,12.83,26.27,-5.04,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,19,17.49,1137.92,12.3,36260898500.0,18,12.9,29.01,4.54,0,1,0,0,0,0,0,True,0,0.4
0.14400000000000002,2,226.05,956.41,13.96,36260898500.0,0,14.62,43.79,-6.31,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,20,5.87,1161.27,6.78,36260898500.0,19,12.3,21.09,5.34,0,1,0,0,0,0,0,True,0,0.4
0.14400000000000002,21,1010.05,53.11,14.02,336260898570.0,17,13.04,46.87,4.77,0,1,0,0,0,0,0,True,0,0.4
0.14400000000000002,22,465.93,662.92,13.34,336260898540.0,13,15.57,133.68,-5.22,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,23,1030.09,28.49,10.57,336260898570.0,21,14.02,26.75,-6.48,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,24,0.98,1171.85,1.73,36260898500.0,20,6.78,6.65,-6.42,0,1,0,0,1,1,1,True,0,1.0
0.14400000000000002,25,1041.94,11.11,4.97,336260898570.0,23,10.57,16.08,-5.03,0,1,0,0,1,1,1,True,0,1.0
0.14400000000000002,3,292.82,888.73,15.01,336260898500.0,6,14.48,42.96,-5.25,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,5,905.52,175.36,11.54,336260898570.0,4,13.12,72.5,-5.25,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,6,262.96,926.18,14.48,336260898500.0,-1,-1.0,-1.0,6.13,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14400000000000002,7,149.72,1004.93,12.22,36260898500.0,2,13.96,85.78,-5.78,0,1,0,0,1,1,0,True,0,0.8
0.14400000000000002,8,918.28,160.59,11.64,336260898570.0,5,11.54,14.52,5.55,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.14400000000000002,9,117.74,1022.05,11.84,36260898500.0,7,12.22,31.36,5.45,0,1,0,0,0,0,0,True,0,0.4
0.14400000000000002,0,262.56,921.89,14.69,36260898500.0,-1,-1.0,-1.0,4.72,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,1,839.99,251.09,13.02,336260898570.0,-1,-1.0,-1.0,4.91,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,10,102.99,1034.01,11.96,36260898500.0,9,11.87,1.19,5.3,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,11,930.57,145.37,12.07,336260898570.0,8,11.64,15.72,8.32,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,12,430.91,698.34,3.75,10180010349780.0,-1,-1.0,-1.0,-5.78,0,1,0,0,1,1,1,True,0,1.0
0.1445,13,370.37,765.38,15.48,336260898500.0,3,15.04,142.48,4.86,0,1,0,0,0,0,0,True,0,0.4
0.1445,14,83.38,1051.47,13.7,36260898500.0,10,11.96,21.25,-6.2,0,1,0,0,1,1,0,True,0,0.8
0.1445,15,55.46,1083.38,12.78,36260898500.0,14,13.7,37.42,5.45,0,1,0,0,0,0,0,True,0,0.4
0.1445,16,465.1,721.24,4.68,3627040110.0,-1,-1.0,-1.0,5.33,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,17,975.28,93.34,13.05,336260898570.0,11,12.07,63.61,4.69,0,1,0,0,0,0,0,True,0,0.4
0.1445,18,36.62,1108.3,12.88,36260898500.0,15,12.78,26.26,-6.25,0,1,0,0,1,1,0,True,0,0.8
0.1445,19,18.09,1136.82,12.55,36260898500.0,18,12.88,29.05,-7.53,0,1,0,0,1,1,0,True,0,0.8
0.1445,2,227.09,955.48,13.92,36260898500.0,0,14.69,43.87,-5.36,0,1,0,0,1,1,0,True,0,0.8
0.1445,20,6.16,1160.63,7.02,36260898500.0,19,12.55,21.64,-5.38,0,1,0,0,1,1,0,True,0,0.8
0.1445,21,1009.14,54.18,14.0,336260898570.0,17,13.05,46.78,-7.22,0,1,0,0,1,1,0,True,0,0.8
0.1445,22,465.03,663.93,13.5,336260898540.0,13,15.48,133.88,5.65,0,1,0,0,0,0,0,True,0,0.4
0.1445,23,1029.42,29.33,10.79,336260898570.0,21,14.0,27.07,-5.16,0,1,0,0,1,1,0,True,0,0.8
0.1445,24,1.06,1171.67,1.95,36260898500.0,20,7.02,7.16,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,25,1041.71,11.58,5.2,336260898570.0,23,10.79,16.64,5.31,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,3,291.98,889.98,15.04,336260898500.0,6,14.44,42.9,-5.29,0,1,0,0,1,1,0,True,0,0.8
0.1445,5,904.76,176.21,11.44,336260898570.0,4,13.15,72.67,4.91,0,1,0,0,0,0,0,True,0,0.4
0.1445,6,261.97,927.23,14.44,336260898500.0,-1,-1.0,-1.0,5.42,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.1445,7,150.82,1004.39,12.2,36260898500.0,2,13.92,85.95,5.24,0,1,0,0,0,0,0,True,0,0.4
